44,95,502.00,174.00,52.00,64.00,1,-1,-1,-1
44,94,781.00,408.00,78.00,70.00,1,-1,-1,-1
44,93,918.00,741.00,106.00,120.00,1,-1,-1,-1
45,97,783.00,723.00,80.00,67.00,1,-1,-1,-1
45,95,515.84,458.64,44.32,60.66,1,-1,-1,-1
46,100,274.00,19.00,64.00,61.00,1,-1,-1,-1
46,99,809.00,58.00,50.00,56.00,1,-1,-1,-1
46,98,520.00,677.00,46.00,57.00,1,-1,-1,-1
46,97,788.54,943.85,72.92,55.26,1,-1,-1,-1
47,101,818.00,357.00,41.00,46.00,1,-1,-1,-1
47,100,283.10,250.88,67.79,64.19,1,-1,-1,-1
47,98,527.57,896.54,48.86,62.87,1,-1,-1,-1
48,105,923.00,40.00,61.00,60.00,1,-1,-1,-1
48,104,584.00,475.00,83.00,60.00,1,-1,-1,-1
48,103,297.00,538.00,72.00,46.00,1,-1,-1,-1
48,102,818.00,694.00,40.00,47.00,1,-1,-1,-1
49,108,932.00,454.00,51.00,54.00,1,-1,-1,-1
49,107,586.00,809.00,84.00,67.00,1,-1,-1,-1
49,106,318.00,821.00,64.00,59.00,1,-1,-1,-1
50,110,408.00,284.00,44.00,61.00,1,-1,-1,-1
50,109,930.00,850.00,53.00,53.00,1,-1,-1,-1
51,112,470.00,-1.00,61.00,70.00,1,-1,-1,-1
51,111,413.00,621.00,56.00,60.00,1,-1,-1,-1
52,114,374.00,92.00,46.00,68.00,1,-1,-1,-1
52,113,549.00,234.00,62.00,60.00,1,-1,-1,-1
52,112,475.99,258.76,65.01,84.43,1,-1,-1,-1
53,116,778.00,22.00,68.00,68.00,1,-1,-1,-1
53,115,559.00,547.00,57.00,74.00,1,-1,-1,-1
53,114,391.10,361.48,44.80,71.98,1,-1,-1,-1
53,112,485.40,550.20,66.90,93.90,1,-1,-1,-1
54,118,392.00,12.00,59.00,78.00,1,-1,-1,-1
54,117,786.00,357.00,61.00,63.00,1,-1,-1,-1
54,115,574.47,829.39,53.06,66.16,1,-1,-1,-1
54,114,403.12,639.40,47.18,72.33,1,-1,-1,-1
54,112,494.58,822.31,72.15,98.29,1,-1,-1,-1
55,120,421.00,851.00,44.00,58.00,1,-1,-1,-1
55,119,957.00,312.00,67.00,66.00,1,-1,-1,-1
55,118,398.51,236.33,56.97,72.29,1,-1,-1,-1
55,117,792.56,608.60,65.87,60.75,1,-1,-1,-1
56,119,950.21,566.42,74.57,85.10,1,-1,-1,-1
56,118,409.98,419.94,61.05,74.67,1,-1,-1,-1
56,117,794.90,826.87,61.31,59.35,1,-1,-1,-1
57,123,600.00,242.00,49.00,56.00,1,-1,-1,-1
57,122,902.00,107.00,121.00,108.00,1,-1,-1,-1
57,121,412.00,672.00,86.00,66.00,1,-1,-1,-1
57,119,956.26,863.00,70.59,89.61,1,-1,-1,-1
58,125,607.00,528.00,58.00,75.00,1,-1,-1,-1
58,124,929.00,452.00,95.00,101.00,1,-1,-1,-1
59,126,624.00,851.00,57.00,69.00,1,-1,-1,-1
61,127,378.00,119.00,43.00,37.00,1,-1,-1,-1
62,128,661.00,5.00,80.00,109.00,1,-1,-1,-1
62,127,377.61,350.37,62.79,59.21,1,-1,-1,-1
63,129,385.00,509.00,70.00,70.00,1,-1,-1,-1
63,128,679.22,212.78,75.56,113.39,1,-1,-1,-1
64,130,694.00,519.00,80.00,101.00,1,-1,-1,-1
64,129,413.75,756.21,49.50,50.54,1,-1,-1,-1
65,131,688.00,42.00,36.00,38.00,1,-1,-1,-1
65,130,708.36,789.82,74.28,97.30,1,-1,-1,-1
66,134,359.00,420.00,42.00,42.00,1,-1,-1,-1
66,133,358.00,129.00,40.00,41.00,1,-1,-1,-1
66,132,660.00,192.00,40.00,43.00,1,-1,-1,-1
66,131,696.63,286.39,48.73,53.16,1,-1,-1,-1
67,139,399.00,680.00,45.00,43.00,1,-1,-1,-1
67,138,376.00,418.00,40.00,37.00,1,-1,-1,-1
67,137,732.00,598.00,36.00,34.00,1,-1,-1,-1
67,136,692.00,531.00,36.00,42.00,1,-1,-1,-1
